id,DAUID,Division code,Division name,Population,Total population 15 years and over by labour force activity,Employed,Unemployed,Employment rate,Unemployment rate
256,35250256,3525,Hamilton,649.0,535.0,265.0,10.0,49.5,3.7
257,35250257,3525,Hamilton,614.0,560.0,265.0,15.0,47.3,5.5
258,35250258,3525,Hamilton,786.0,740.0,290.0,20.0,39.2,6.5
259,35250259,3525,Hamilton,501.0,420.0,210.0,15.0,50.0,6.8
260,35250260,3525,Hamilton,567.0,535.0,235.0,15.0,43.9,6.0
261,35250261,3525,Hamilton,481.0,420.0,220.0,10.0,52.4,4.3
262,35250262,3525,Hamilton,793.0,605.0,240.0,0.0,39.7,0.0
263,35250263,3525,Hamilton,888.0,745.0,455.0,25.0,61.1,5.2
264,35250264,3525,Hamilton,421.0,350.0,215.0,0.0,61.4,0.0
265,35250265,3525,Hamilton,598.0,515.0,305.0,25.0,59.2,7.5
266,35250266,3525,Hamilton,278.0,220.0,140.0,10.0,63.6,6.9
267,35250267,3525,Hamilton,489.0,445.0,250.0,15.0,56.2,5.8
269,35250269,3525,Hamilton,266.0,215.0,140.0,0.0,65.1,0.0
270,35250270,3525,Hamilton,326.0,265.0,190.0,0.0,71.7,0.0
271,35250271,3525,Hamilton,365.0,300.0,175.0,25.0,58.3,12.5
272,35250272,3525,Hamilton,416.0,370.0,130.0,10.0,35.1,7.7
273,35250273,3525,Hamilton,393.0,345.0,100.0,10.0,29.0,8.7
274,35250274,3525,Hamilton,920.0,770.0,455.0,35.0,59.1,7.2
275,35250275,3525,Hamilton,514.0,440.0,215.0,0.0,48.9,0.0
276,35250276,3525,Hamilton,594.0,495.0,265.0,35.0,53.5,11.7
277,35250277,3525,Hamilton,429.0,360.0,175.0,10.0,48.6,5.3
278,35250278,3525,Hamilton,429.0,350.0,235.0,10.0,67.1,4.0
279,35250279,3525,Hamilton,736.0,665.0,375.0,15.0,56.4,3.8
280,35250280,3525,Hamilton,420.0,355.0,195.0,10.0,54.9,4.9
281,35250281,3525,Hamilton,503.0,385.0,255.0,0.0,66.2,0.0
282,35250282,3525,Hamilton,618.0,510.0,275.0,55.0,53.9,16.7
283,35250283,3525,Hamilton,678.0,555.0,315.0,30.0,56.8,8.7
284,35250284,3525,Hamilton,418.0,340.0,160.0,20.0,47.1,11.1
285,35250285,3525,Hamilton,767.0,605.0,345.0,10.0,57.0,2.8
286,35250286,3525,Hamilton,386.0,335.0,225.0,15.0,67.2,6.2
287,35250287,3525,Hamilton,654.0,555.0,365.0,15.0,65.8,3.9
288,35250288,3525,Hamilton,455.0,425.0,250.0,30.0,58.8,10.7
289,35250289,3525,Hamilton,729.0,485.0,275.0,30.0,56.7,10.0
290,35250290,3525,Hamilton,669.0,565.0,345.0,25.0,61.1,6.8
291,35250291,3525,Hamilton,1129.0,900.0,630.0,55.0,70.0,8.0
293,35250293,3525,Hamilton,1031.0,875.0,500.0,20.0,57.1,3.8
294,35250294,3525,Hamilton,539.0,355.0,260.0,0.0,73.2,0.0
295,35250295,3525,Hamilton,379.0,310.0,175.0,25.0,56.5,12.5
296,35250296,3525,Hamilton,544.0,470.0,290.0,10.0,61.7,3.4
297,35250297,3525,Hamilton,561.0,500.0,365.0,10.0,73.0,2.7
298,35250298,3525,Hamilton,577.0,495.0,335.0,0.0,67.7,0.0
299,35250299,3525,Hamilton,642.0,540.0,365.0,30.0,67.6,7.7
300,35250300,3525,Hamilton,928.0,840.0,500.0,40.0,59.5,7.4
302,35250302,3525,Hamilton,455.0,375.0,220.0,20.0,58.7,8.3
303,35250303,3525,Hamilton,580.0,540.0,315.0,10.0,58.3,3.0
304,35250304,3525,Hamilton,522.0,410.0,225.0,0.0,54.9,0.0
305,35250305,3525,Hamilton,612.0,510.0,360.0,0.0,70.6,0.0
306,35250306,3525,Hamilton,378.0,310.0,170.0,0.0,54.8,0.0
307,35250307,3525,Hamilton,667.0,485.0,245.0,10.0,50.5,4.0
308,35250308,3525,Hamilton,843.0,650.0,415.0,40.0,63.8,8.8
309,35250309,3525,Hamilton,391.0,320.0,255.0,0.0,79.7,0.0
310,35250310,3525,Hamilton,463.0,380.0,240.0,15.0,63.2,5.8
311,35250311,3525,Hamilton,585.0,485.0,410.0,15.0,84.5,3.5
312,35250312,3525,Hamilton,382.0,315.0,200.0,20.0,63.5,9.3
313,35250313,3525,Hamilton,834.0,715.0,450.0,45.0,62.9,9.0
315,35250315,3525,Hamilton,736.0,715.0,265.0,0.0,37.1,0.0
316,35250316,3525,Hamilton,702.0,575.0,435.0,40.0,75.7,8.4
317,35250317,3525,Hamilton,444.0,365.0,260.0,10.0,71.2,3.8
318,35250318,3525,Hamilton,143.0,115.0,70.0,0.0,60.9,0.0
319,35250319,3525,Hamilton,436.0,350.0,220.0,20.0,62.9,8.2
320,35250320,3525,Hamilton,494.0,380.0,170.0,20.0,44.7,10.8
321,35250321,3525,Hamilton,342.0,320.0,180.0,35.0,56.2,16.3
322,35250322,3525,Hamilton,441.0,350.0,225.0,10.0,64.3,4.3
323,35250323,3525,Hamilton,558.0,430.0,215.0,10.0,50.0,4.3
324,35250324,3525,Hamilton,963.0,585.0,285.0,65.0,48.7,18.3
326,35250326,3525,Hamilton,430.0,280.0,115.0,20.0,41.1,14.8
327,35250327,3525,Hamilton,795.0,530.0,260.0,45.0,49.1,14.8
328,35250328,3525,Hamilton,426.0,370.0,200.0,15.0,54.1,7.0
329,35250329,3525,Hamilton,511.0,435.0,255.0,15.0,58.6,5.6
330,35250330,3525,Hamilton,492.0,375.0,180.0,55.0,48.0,23.4
331,35250331,3525,Hamilton,458.0,330.0,160.0,10.0,48.5,5.7
332,35250332,3525,Hamilton,545.0,465.0,290.0,0.0,62.4,0.0
333,35250333,3525,Hamilton,663.0,545.0,340.0,15.0,62.4,4.3
334,35250334,3525,Hamilton,509.0,450.0,200.0,45.0,44.4,18.4
335,35250335,3525,Hamilton,432.0,365.0,210.0,0.0,57.5,0.0
336,35250336,3525,Hamilton,506.0,440.0,265.0,25.0,60.2,8.5
337,35250337,3525,Hamilton,815.0,745.0,370.0,60.0,49.7,14.1
338,35250338,3525,Hamilton,702.0,605.0,275.0,35.0,45.5,11.3
339,35250339,3525,Hamilton,547.0,480.0,320.0,30.0,66.7,8.6
340,35250340,3525,Hamilton,272.0,215.0,115.0,20.0,53.5,14.3
341,35250341,3525,Hamilton,676.0,580.0,325.0,35.0,56.0,9.7
342,35250342,3525,Hamilton,498.0,400.0,250.0,25.0,62.5,9.1
343,35250343,3525,Hamilton,525.0,445.0,250.0,15.0,56.2,5.7
344,35250344,3525,Hamilton,466.0,395.0,180.0,15.0,45.6,7.7
345,35250345,3525,Hamilton,412.0,335.0,185.0,0.0,55.2,0.0
346,35250346,3525,Hamilton,424.0,400.0,240.0,25.0,60.0,9.4
347,35250347,3525,Hamilton,454.0,380.0,235.0,15.0,61.8,6.1
348,35250348,3525,Hamilton,538.0,420.0,260.0,10.0,61.9,3.8
349,35250349,3525,Hamilton,497.0,390.0,225.0,10.0,57.7,4.2
350,35250350,3525,Hamilton,615.0,555.0,330.0,45.0,59.5,11.8
351,35250351,3525,Hamilton,410.0,360.0,175.0,25.0,48.6,12.8
352,35250352,3525,Hamilton,608.0,515.0,300.0,50.0,58.3,14.3
353,35250353,3525,Hamilton,565.0,480.0,270.0,35.0,56.2,11.7
354,35250354,3525,Hamilton,553.0,460.0,270.0,10.0,58.7,3.6
355,35250355,3525,Hamilton,613.0,545.0,235.0,10.0,43.1,4.1
356,35250356,3525,Hamilton,628.0,525.0,320.0,10.0,61.0,3.0
357,35250357,3525,Hamilton,471.0,405.0,240.0,10.0,59.3,4.1
358,35250358,3525,Hamilton,583.0,525.0,275.0,15.0,52.4,5.1
359,35250359,3525,Hamilton,459.0,390.0,245.0,20.0,62.8,7.5
360,35250360,3525,Hamilton,474.0,410.0,200.0,10.0,48.8,4.8
361,35250361,3525,Hamilton,516.0,445.0,240.0,10.0,53.9,4.1
362,35250362,3525,Hamilton,515.0,420.0,230.0,30.0,54.8,11.8
363,35250363,3525,Hamilton,392.0,350.0,225.0,10.0,64.3,4.2
364,35250364,3525,Hamilton,226.0,205.0,105.0,0.0,51.2,0.0
365,35250365,3525,Hamilton,994.0,935.0,500.0,60.0,53.5,10.7
366,35250366,3525,Hamilton,718.0,595.0,385.0,10.0,64.7,2.5
367,35250367,3525,Hamilton,533.0,445.0,350.0,0.0,78.7,0.0
368,35250368,3525,Hamilton,555.0,445.0,315.0,10.0,70.8,3.1
369,35250369,3525,Hamilton,469.0,385.0,220.0,25.0,57.1,10.4
370,35250370,3525,Hamilton,480.0,390.0,300.0,0.0,76.9,0.0
371,35250371,3525,Hamilton,529.0,440.0,285.0,0.0,64.8,0.0
372,35250372,3525,Hamilton,532.0,460.0,275.0,10.0,59.8,3.5
373,35250373,3525,Hamilton,471.0,400.0,250.0,0.0,62.5,0.0
374,35250374,3525,Hamilton,478.0,375.0,235.0,0.0,62.7,0.0
375,35250375,3525,Hamilton,522.0,430.0,265.0,20.0,61.6,7.0
376,35250376,3525,Hamilton,483.0,385.0,215.0,15.0,55.8,6.4
377,35250377,3525,Hamilton,551.0,495.0,340.0,10.0,68.7,2.9
378,35250378,3525,Hamilton,482.0,395.0,210.0,15.0,53.2,6.5
379,35250379,3525,Hamilton,377.0,295.0,185.0,15.0,62.7,7.7
380,35250380,3525,Hamilton,453.0,385.0,275.0,30.0,71.4,9.8
381,35250381,3525,Hamilton,438.0,395.0,220.0,40.0,55.7,15.4
382,35250382,3525,Hamilton,524.0,400.0,295.0,15.0,73.8,4.8
383,35250383,3525,Hamilton,628.0,520.0,275.0,45.0,52.9,13.8
384,35250384,3525,Hamilton,429.0,320.0,205.0,0.0,64.1,0.0
385,35250385,3525,Hamilton,483.0,400.0,220.0,30.0,55.0,11.8
387,35250387,3525,Hamilton,461.0,380.0,220.0,20.0,57.9,8.3
388,35250388,3525,Hamilton,503.0,410.0,340.0,10.0,82.9,2.9
389,35250389,3525,Hamilton,386.0,335.0,225.0,15.0,67.2,6.1
390,35250390,3525,Hamilton,505.0,445.0,305.0,20.0,68.5,6.2
391,35250391,3525,Hamilton,474.0,450.0,320.0,10.0,71.1,3.0
392,35250392,3525,Hamilton,526.0,430.0,250.0,15.0,58.1,5.7
393,35250393,3525,Hamilton,434.0,375.0,280.0,30.0,74.7,9.7
394,35250394,3525,Hamilton,730.0,670.0,460.0,50.0,68.7,9.8
395,35250395,3525,Hamilton,694.0,645.0,285.0,45.0,44.2,13.6
396,35250396,3525,Hamilton,525.0,470.0,230.0,15.0,48.9,6.2
397,35250397,3525,Hamilton,587.0,495.0,325.0,30.0,65.7,8.5
398,35250398,3525,Hamilton,294.0,285.0,70.0,25.0,24.6,26.3
399,35250399,3525,Hamilton,864.0,860.0,225.0,55.0,26.2,19.6
400,35250400,3525,Hamilton,618.0,570.0,350.0,35.0,61.4,9.1
401,35250401,3525,Hamilton,720.0,620.0,435.0,35.0,70.2,7.4
402,35250402,3525,Hamilton,450.0,405.0,300.0,10.0,74.1,3.2
403,35250403,3525,Hamilton,693.0,635.0,425.0,35.0,66.9,7.7
404,35250404,3525,Hamilton,453.0,370.0,275.0,10.0,74.3,3.5
405,35250405,3525,Hamilton,435.0,365.0,255.0,0.0,69.9,0.0
406,35250406,3525,Hamilton,654.0,595.0,410.0,35.0,68.9,8.0
407,35250407,3525,Hamilton,640.0,460.0,300.0,25.0,65.2,7.8
408,35250408,3525,Hamilton,405.0,335.0,215.0,15.0,64.2,6.5
409,35250409,3525,Hamilton,430.0,295.0,185.0,30.0,62.7,14.0
410,35250410,3525,Hamilton,434.0,365.0,255.0,20.0,69.9,7.3
411,35250411,3525,Hamilton,497.0,430.0,270.0,20.0,62.8,6.9
412,35250412,3525,Hamilton,540.0,510.0,135.0,20.0,26.5,12.5
413,35250413,3525,Hamilton,583.0,515.0,290.0,0.0,56.3,0.0
416,35250416,3525,Hamilton,565.0,460.0,240.0,45.0,52.2,15.5
417,35250417,3525,Hamilton,589.0,395.0,165.0,25.0,41.8,12.8
418,35250418,3525,Hamilton,470.0,400.0,215.0,0.0,53.8,0.0
419,35250419,3525,Hamilton,702.0,525.0,290.0,10.0,55.2,3.3
420,35250420,3525,Hamilton,810.0,705.0,420.0,20.0,59.6,4.5
421,35250421,3525,Hamilton,598.0,565.0,335.0,10.0,59.3,2.9
422,35250422,3525,Hamilton,714.0,700.0,210.0,45.0,30.0,17.3
423,35250423,3525,Hamilton,663.0,620.0,315.0,50.0,50.8,13.5
424,35250424,3525,Hamilton,572.0,530.0,280.0,10.0,52.8,3.4
425,35250425,3525,Hamilton,578.0,520.0,265.0,0.0,51.0,0.0
426,35250426,3525,Hamilton,543.0,400.0,250.0,10.0,62.5,3.8
427,35250427,3525,Hamilton,349.0,295.0,220.0,15.0,74.6,6.4
428,35250428,3525,Hamilton,572.0,480.0,285.0,10.0,59.4,3.5
429,35250429,3525,Hamilton,336.0,275.0,170.0,0.0,61.8,0.0
430,35250430,3525,Hamilton,396.0,345.0,235.0,30.0,68.1,11.1
431,35250431,3525,Hamilton,685.0,,,,,
434,35250434,3525,Hamilton,1196.0,1060.0,595.0,80.0,56.1,11.9
435,35250435,3525,Hamilton,473.0,390.0,175.0,40.0,44.9,18.6
436,35250436,3525,Hamilton,623.0,515.0,290.0,45.0,56.3,13.6
437,35250437,3525,Hamilton,448.0,350.0,155.0,35.0,44.3,18.4
438,35250438,3525,Hamilton,355.0,320.0,150.0,30.0,46.9,16.7
439,35250439,3525,Hamilton,607.0,470.0,275.0,20.0,58.5,6.8
440,35250440,3525,Hamilton,608.0,570.0,330.0,10.0,57.9,2.9
441,35250441,3525,Hamilton,546.0,480.0,335.0,20.0,69.8,5.6
442,35250442,3525,Hamilton,622.0,550.0,365.0,0.0,66.4,0.0
443,35250443,3525,Hamilton,502.0,425.0,250.0,10.0,58.8,4.0
444,35250444,3525,Hamilton,531.0,470.0,220.0,15.0,46.8,6.4
445,35250445,3525,Hamilton,420.0,355.0,230.0,15.0,64.8,6.0
446,35250446,3525,Hamilton,549.0,460.0,310.0,40.0,67.4,11.4
447,35250447,3525,Hamilton,432.0,300.0,180.0,30.0,60.0,14.3
448,35250448,3525,Hamilton,768.0,610.0,315.0,50.0,51.6,13.7
449,35250449,3525,Hamilton,446.0,345.0,230.0,30.0,66.7,11.3
450,35250450,3525,Hamilton,515.0,420.0,245.0,15.0,58.3,5.8
451,35250451,3525,Hamilton,282.0,240.0,135.0,20.0,56.2,12.9
452,35250452,3525,Hamilton,292.0,220.0,95.0,20.0,43.2,17.4
453,35250453,3525,Hamilton,447.0,335.0,150.0,45.0,44.8,23.1
454,35250454,3525,Hamilton,763.0,585.0,360.0,25.0,61.5,6.5
455,35250455,3525,Hamilton,701.0,455.0,325.0,25.0,71.4,7.2
456,35250456,3525,Hamilton,631.0,490.0,120.0,55.0,24.5,31.4
457,35250457,3525,Hamilton,524.0,465.0,10.0,0.0,2.2,0.0
458,35250458,3525,Hamilton,390.0,375.0,155.0,20.0,41.3,11.1
459,35250459,3525,Hamilton,801.0,590.0,320.0,20.0,54.2,5.9
460,35250460,3525,Hamilton,383.0,320.0,165.0,0.0,51.6,0.0
461,35250461,3525,Hamilton,450.0,330.0,185.0,30.0,56.1,14.0
462,35250462,3525,Hamilton,467.0,335.0,150.0,30.0,44.8,16.7
463,35250463,3525,Hamilton,468.0,390.0,220.0,15.0,56.4,6.2
464,35250464,3525,Hamilton,328.0,275.0,155.0,15.0,56.4,9.1
465,35250465,3525,Hamilton,878.0,615.0,175.0,70.0,28.5,28.6
466,35250466,3525,Hamilton,422.0,315.0,170.0,0.0,54.0,0.0
467,35250467,3525,Hamilton,791.0,660.0,245.0,20.0,37.1,7.5
468,35250468,3525,Hamilton,,270.0,210.0,10.0,77.8,4.4
471,35250471,3525,Hamilton,443.0,355.0,170.0,20.0,47.9,10.5
472,35250472,3525,Hamilton,456.0,370.0,225.0,25.0,60.8,10.0
473,35250473,3525,Hamilton,403.0,250.0,95.0,25.0,38.0,20.8
474,35250474,3525,Hamilton,810.0,600.0,300.0,20.0,50.0,6.3
475,35250475,3525,Hamilton,455.0,365.0,195.0,50.0,53.4,20.0
476,35250476,3525,Hamilton,496.0,345.0,180.0,10.0,52.2,5.1
477,35250477,3525,Hamilton,519.0,440.0,185.0,20.0,42.0,9.8
478,35250478,3525,Hamilton,480.0,375.0,145.0,20.0,38.7,11.8
479,35250479,3525,Hamilton,659.0,540.0,320.0,25.0,59.3,7.4
480,35250480,3525,Hamilton,528.0,430.0,180.0,60.0,41.9,25.0
481,35250481,3525,Hamilton,401.0,295.0,150.0,20.0,50.8,11.8
482,35250482,3525,Hamilton,509.0,410.0,200.0,20.0,48.8,9.3
483,35250483,3525,Hamilton,452.0,335.0,170.0,25.0,50.7,12.8
484,35250484,3525,Hamilton,405.0,375.0,175.0,25.0,46.7,12.5
485,35250485,3525,Hamilton,521.0,420.0,210.0,35.0,50.0,14.3
486,35250486,3525,Hamilton,622.0,515.0,285.0,35.0,55.3,10.9
487,35250487,3525,Hamilton,436.0,390.0,255.0,35.0,65.4,12.3
488,35250488,3525,Hamilton,445.0,370.0,225.0,10.0,60.8,4.3
489,35250489,3525,Hamilton,422.0,325.0,195.0,20.0,60.0,9.5
490,35250490,3525,Hamilton,440.0,330.0,225.0,10.0,68.2,4.3
491,35250491,3525,Hamilton,362.0,250.0,110.0,10.0,44.0,8.7
492,35250492,3525,Hamilton,397.0,300.0,155.0,10.0,51.7,6.1
493,35250493,3525,Hamilton,361.0,290.0,160.0,15.0,55.2,8.6
494,35250494,3525,Hamilton,448.0,335.0,180.0,10.0,53.7,5.1
495,35250495,3525,Hamilton,472.0,395.0,200.0,20.0,50.6,9.1
496,35250496,3525,Hamilton,326.0,300.0,130.0,0.0,43.3,0.0
497,35250497,3525,Hamilton,699.0,500.0,300.0,40.0,60.0,11.9
498,35250498,3525,Hamilton,557.0,470.0,250.0,25.0,53.2,9.3
499,35250499,3525,Hamilton,579.0,505.0,365.0,45.0,72.3,11.0
501,35250501,3525,Hamilton,521.0,440.0,310.0,0.0,70.5,0.0
502,35250502,3525,Hamilton,541.0,425.0,275.0,15.0,64.7,5.2
503,35250503,3525,Hamilton,568.0,480.0,240.0,40.0,50.0,14.3
504,35250504,3525,Hamilton,596.0,550.0,200.0,10.0,36.4,4.8
506,35250506,3525,Hamilton,513.0,375.0,280.0,10.0,74.7,3.5
507,35250507,3525,Hamilton,529.0,405.0,305.0,20.0,75.3,6.2
508,35250508,3525,Hamilton,511.0,415.0,270.0,0.0,65.1,0.0
509,35250509,3525,Hamilton,603.0,485.0,320.0,30.0,66.0,8.7
510,35250510,3525,Hamilton,532.0,405.0,310.0,10.0,76.5,3.1
511,35250511,3525,Hamilton,697.0,605.0,450.0,25.0,74.4,5.3
512,35250512,3525,Hamilton,457.0,425.0,295.0,15.0,69.4,4.9
513,35250513,3525,Hamilton,534.0,445.0,300.0,10.0,67.4,3.2
514,35250514,3525,Hamilton,908.0,785.0,555.0,20.0,70.7,3.4
515,35250515,3525,Hamilton,411.0,360.0,220.0,20.0,61.1,8.3
516,35250516,3525,Hamilton,905.0,705.0,385.0,40.0,54.6,9.4
517,35250517,3525,Hamilton,339.0,285.0,135.0,15.0,47.4,10.0
518,35250518,3525,Hamilton,330.0,255.0,115.0,10.0,45.1,8.3
519,35250519,3525,Hamilton,648.0,585.0,340.0,10.0,58.1,2.9
520,35250520,3525,Hamilton,663.0,535.0,310.0,15.0,57.9,4.6
521,35250521,3525,Hamilton,538.0,430.0,230.0,20.0,53.5,7.8
522,35250522,3525,Hamilton,266.0,220.0,95.0,10.0,43.2,9.1
523,35250523,3525,Hamilton,512.0,430.0,200.0,15.0,46.5,6.8
524,35250524,3525,Hamilton,351.0,260.0,175.0,0.0,67.3,0.0
525,35250525,3525,Hamilton,416.0,350.0,205.0,25.0,58.6,10.6
526,35250526,3525,Hamilton,1346.0,970.0,415.0,60.0,42.8,12.5
527,35250527,3525,Hamilton,442.0,370.0,210.0,0.0,56.8,0.0
528,35250528,3525,Hamilton,405.0,355.0,160.0,10.0,45.1,5.9
529,35250529,3525,Hamilton,472.0,360.0,170.0,10.0,47.2,5.4
530,35250530,3525,Hamilton,448.0,345.0,210.0,0.0,60.9,0.0
531,35250531,3525,Hamilton,461.0,370.0,180.0,0.0,48.6,0.0
532,35250532,3525,Hamilton,416.0,340.0,180.0,10.0,52.9,5.3
533,35250533,3525,Hamilton,791.0,670.0,365.0,25.0,54.5,6.3
534,35250534,3525,Hamilton,548.0,480.0,280.0,25.0,58.3,8.3
535,35250535,3525,Hamilton,637.0,490.0,270.0,0.0,55.1,0.0
536,35250536,3525,Hamilton,443.0,435.0,190.0,10.0,43.7,5.0
537,35250537,3525,Hamilton,603.0,480.0,240.0,25.0,50.0,9.6
538,35250538,3525,Hamilton,589.0,500.0,240.0,15.0,48.0,5.9
539,35250539,3525,Hamilton,640.0,540.0,315.0,10.0,58.3,3.1
540,35250540,3525,Hamilton,608.0,495.0,245.0,30.0,49.5,10.9
541,35250541,3525,Hamilton,519.0,445.0,230.0,25.0,51.7,9.8
542,35250542,3525,Hamilton,495.0,420.0,195.0,0.0,46.4,0.0
545,35250545,3525,Hamilton,401.0,370.0,165.0,0.0,44.6,0.0
546,35250546,3525,Hamilton,441.0,380.0,235.0,40.0,61.8,14.8
547,35250547,3525,Hamilton,400.0,335.0,170.0,15.0,50.7,7.9
548,35250548,3525,Hamilton,639.0,575.0,225.0,20.0,39.1,8.2
549,35250549,3525,Hamilton,510.0,420.0,270.0,15.0,64.3,5.3
550,35250550,3525,Hamilton,458.0,385.0,210.0,10.0,54.5,4.7
551,35250551,3525,Hamilton,477.0,415.0,240.0,15.0,57.8,5.8
552,35250552,3525,Hamilton,455.0,340.0,175.0,10.0,51.5,5.6
553,35250553,3525,Hamilton,533.0,415.0,200.0,10.0,48.2,4.9
554,35250554,3525,Hamilton,485.0,430.0,290.0,25.0,67.4,7.9
555,35250555,3525,Hamilton,441.0,350.0,265.0,15.0,75.7,5.5
556,35250556,3525,Hamilton,536.0,430.0,315.0,10.0,73.3,3.1
557,35250557,3525,Hamilton,742.0,565.0,360.0,40.0,63.7,10.0
558,35250558,3525,Hamilton,463.0,390.0,145.0,0.0,37.2,0.0
559,35250559,3525,Hamilton,464.0,405.0,170.0,30.0,42.0,15.4
560,35250560,3525,Hamilton,568.0,540.0,235.0,15.0,43.5,6.0
561,35250561,3525,Hamilton,388.0,335.0,170.0,25.0,50.7,12.8
562,35250562,3525,Hamilton,546.0,505.0,310.0,0.0,61.4,0.0
563,35250563,3525,Hamilton,601.0,460.0,225.0,45.0,48.9,16.7
564,35250564,3525,Hamilton,498.0,420.0,245.0,45.0,58.3,15.5
565,35250565,3525,Hamilton,603.0,500.0,255.0,0.0,51.0,0.0
566,35250566,3525,Hamilton,471.0,375.0,230.0,0.0,61.3,0.0
567,35250567,3525,Hamilton,544.0,480.0,310.0,15.0,64.6,4.8
568,35250568,3525,Hamilton,616.0,525.0,315.0,20.0,60.0,6.0
569,35250569,3525,Hamilton,466.0,395.0,185.0,25.0,46.8,12.2
570,35250570,3525,Hamilton,508.0,430.0,265.0,15.0,61.6,5.4
571,35250571,3525,Hamilton,448.0,435.0,195.0,15.0,44.8,7.1
572,35250572,3525,Hamilton,544.0,430.0,245.0,10.0,57.0,3.9
573,35250573,3525,Hamilton,1225.0,960.0,690.0,30.0,71.9,4.2
574,35250574,3525,Hamilton,453.0,335.0,260.0,0.0,77.6,0.0
577,35250577,3525,Hamilton,3249.0,2210.0,1745.0,50.0,79.0,2.8
578,35250578,3525,Hamilton,812.0,550.0,355.0,30.0,64.5,7.7
579,35250579,3525,Hamilton,484.0,360.0,265.0,10.0,73.6,3.7
580,35250580,3525,Hamilton,432.0,300.0,170.0,30.0,56.7,14.6
581,35250581,3525,Hamilton,863.0,640.0,435.0,50.0,68.0,10.4
582,35250582,3525,Hamilton,653.0,480.0,350.0,30.0,72.9,7.9
583,35250583,3525,Hamilton,680.0,480.0,390.0,15.0,81.2,3.7
584,35250584,3525,Hamilton,1747.0,1275.0,865.0,40.0,67.8,4.4
585,35250585,3525,Hamilton,647.0,460.0,280.0,40.0,60.9,12.3
586,35250586,3525,Hamilton,945.0,730.0,445.0,35.0,61.0,7.3
587,35250587,3525,Hamilton,360.0,310.0,240.0,10.0,77.4,4.0
588,35250588,3525,Hamilton,475.0,420.0,320.0,10.0,76.2,3.0
589,35250589,3525,Hamilton,691.0,555.0,405.0,35.0,73.0,8.0
590,35250590,3525,Hamilton,443.0,345.0,235.0,20.0,68.1,7.8
591,35250591,3525,Hamilton,739.0,590.0,420.0,10.0,71.2,2.3
592,35250592,3525,Hamilton,557.0,465.0,325.0,20.0,69.9,5.8
593,35250593,3525,Hamilton,604.0,285.0,160.0,15.0,56.1,8.6
594,35250594,3525,Hamilton,663.0,580.0,405.0,15.0,69.8,3.6
595,35250595,3525,Hamilton,481.0,400.0,230.0,15.0,57.5,6.1
596,35250596,3525,Hamilton,406.0,355.0,220.0,10.0,62.0,4.3
597,35250597,3525,Hamilton,427.0,330.0,200.0,0.0,60.6,0.0
598,35250598,3525,Hamilton,409.0,335.0,175.0,30.0,52.2,15.0
599,35250599,3525,Hamilton,461.0,410.0,135.0,20.0,32.9,13.3
600,35250600,3525,Hamilton,381.0,295.0,185.0,10.0,62.7,5.1
601,35250601,3525,Hamilton,606.0,550.0,190.0,10.0,34.5,5.0
602,35250602,3525,Hamilton,438.0,385.0,130.0,0.0,33.8,0.0
603,35250603,3525,Hamilton,648.0,545.0,280.0,10.0,51.4,3.4
604,35250604,3525,Hamilton,470.0,400.0,175.0,10.0,43.8,5.4
605,35250605,3525,Hamilton,474.0,370.0,180.0,10.0,48.6,5.3
606,35250606,3525,Hamilton,537.0,435.0,220.0,0.0,50.6,0.0
607,35250607,3525,Hamilton,500.0,400.0,245.0,20.0,61.2,7.5
608,35250608,3525,Hamilton,432.0,295.0,145.0,25.0,49.2,14.7
609,35250609,3525,Hamilton,540.0,405.0,280.0,10.0,69.1,3.4
610,35250610,3525,Hamilton,560.0,435.0,245.0,30.0,56.3,10.9
611,35250611,3525,Hamilton,520.0,415.0,245.0,20.0,59.0,7.5
612,35250612,3525,Hamilton,706.0,485.0,285.0,30.0,58.8,9.5
613,35250613,3525,Hamilton,1138.0,875.0,620.0,45.0,70.9,6.8
614,35250614,3525,Hamilton,392.0,335.0,225.0,10.0,67.2,4.3
615,35250615,3525,Hamilton,441.0,365.0,240.0,10.0,65.8,3.9
616,35250616,3525,Hamilton,278.0,215.0,160.0,10.0,74.4,6.2
617,35250617,3525,Hamilton,445.0,370.0,210.0,10.0,56.8,4.7
618,35250618,3525,Hamilton,280.0,260.0,190.0,0.0,73.1,0.0
619,35250619,3525,Hamilton,518.0,440.0,260.0,30.0,59.1,10.3
620,35250620,3525,Hamilton,416.0,350.0,210.0,20.0,60.0,8.7
621,35250621,3525,Hamilton,697.0,500.0,340.0,15.0,68.0,4.2
622,35250622,3525,Hamilton,457.0,335.0,200.0,20.0,59.7,9.1
623,35250623,3525,Hamilton,421.0,330.0,200.0,15.0,60.6,7.0
624,35250624,3525,Hamilton,749.0,435.0,185.0,0.0,42.5,0.0
625,35250625,3525,Hamilton,452.0,325.0,165.0,20.0,50.8,10.8
626,35250626,3525,Hamilton,551.0,510.0,270.0,10.0,52.9,3.5
627,35250627,3525,Hamilton,578.0,465.0,300.0,10.0,64.5,3.2
628,35250628,3525,Hamilton,461.0,445.0,130.0,10.0,29.2,7.1
629,35250629,3525,Hamilton,807.0,680.0,325.0,15.0,47.8,4.4
630,35250630,3525,Hamilton,511.0,465.0,310.0,50.0,66.7,14.1
